university,coord,inception,universityLabel,countryLabel
http://www.wikidata.org/entity/Q2399293,Point(25.307259 42.875599),1964-01-01T00:00:00Z,Technical University of Gabrovo,Bulgaria
http://www.wikidata.org/entity/Q2399323,Point(102.318397 2.31382),2000-12-01T00:00:00Z,Universiti Teknikal Malaysia Melaka,Malaysia
http://www.wikidata.org/entity/Q2399323,Point(102.3211166 2.3137898),2000-12-01T00:00:00Z,Universiti Teknikal Malaysia Melaka,Malaysia
http://www.wikidata.org/entity/Q2399342,Point(120.021 36.05),1953-01-01T00:00:00Z,Qingdao University of Technology,People's Republic of China
http://www.wikidata.org/entity/Q2399345,Point(27.8609 -26.71058),1966-01-01T00:00:00Z,Vaal University of Technology,South Africa
http://www.wikidata.org/entity/Q2399345,Point(27.862894 -26.711842),1966-01-01T00:00:00Z,Vaal University of Technology,South Africa
http://www.wikidata.org/entity/Q2399345,Point(27.8609 -26.71058),2004-01-01T00:00:00Z,Vaal University of Technology,South Africa
http://www.wikidata.org/entity/Q2399345,Point(27.862894 -26.711842),2004-01-01T00:00:00Z,Vaal University of Technology,South Africa
http://www.wikidata.org/entity/Q2399361,Point(27.9361 43.2239),1962-01-01T00:00:00Z,Technical University of Varna,Bulgaria
http://www.wikidata.org/entity/Q2399398,Point(19.057972222 49.783402777),2001-01-01T00:00:00Z,University of Bielsko-Biała,Poland
http://www.wikidata.org/entity/Q2399553,Point(76.926666 43.252414),1957-01-01T00:00:00Z,Almaty Technological University,Kazakhstan
http://www.wikidata.org/entity/Q2399553,Point(76.926666 43.252414),1957-01-01T00:00:00Z,Almaty Technological University,Soviet Union
http://www.wikidata.org/entity/Q2405067,Point(-7.615697544 33.02914687),1997-01-01T00:00:00Z,Université Hassan 1er,Morocco
http://www.wikidata.org/entity/Q2405920,,1989-01-01T00:00:00Z,"Institut des Risques Industriels, Assurantiels et Financiers",France
http://www.wikidata.org/entity/Q2406422,Point(106.604 17.4858),2006-01-01T00:00:00Z,Quang Binh University,Vietnam
http://www.wikidata.org/entity/Q2407584,Point(-95.9077 33.2423),1889-01-01T00:00:00Z,East Texas A&M University,United States
http://www.wikidata.org/entity/Q2424299,Point(13.775 45.679539),1978-01-01T00:00:00Z,International School for Advanced Studies,Italy
http://www.wikidata.org/entity/Q2426185,Point(34.08949 44.96039),1931-01-01T00:00:00Z,Crimea State Medical University named after S. I. Georgievsky,Ukraine
http://www.wikidata.org/entity/Q2428356,Point(69.254444444 41.306111111),1931-01-01T00:00:00Z,Tashkent State University of Economics,Uzbekistan
http://www.wikidata.org/entity/Q2431406,Point(108.728177777 34.349583333),1958-01-01T00:00:00Z,Xizang Minzu University,People's Republic of China
http://www.wikidata.org/entity/Q2453446,Point(26.304705 50.194596),1994-01-01T00:00:00Z,Ostroh Academy,Ukraine
http://www.wikidata.org/entity/Q2453446,Point(26.51277778 50.32833333),1994-01-01T00:00:00Z,Ostroh Academy,Ukraine
http://www.wikidata.org/entity/Q2459595,Point(36.827833333 -3.370777777),1997-01-01T00:00:00Z,Tumaini University Makumira,Tanzania
http://www.wikidata.org/entity/Q2469823,Point(22.190555555 41.736944444),2007-01-01T00:00:00Z,Goce Delčev University of Štip,North Macedonia
http://www.wikidata.org/entity/Q2471216,Point(-75.1925 40.0225),1824-01-01T00:00:00Z,Thomas Jefferson University,United States
http://www.wikidata.org/entity/Q2473859,Point(32.74027778 0.355),1997-01-01T00:00:00Z,Uganda Christian University,Uganda
http://www.wikidata.org/entity/Q2474260,Point(116.135314 6.064257),1973-01-01T00:00:00Z,UiTM Kampus Sabah,Malaysia
http://www.wikidata.org/entity/Q2478211,Point(-8.5825 41.17583333),1991-01-01T00:00:00Z,Lusíada University of Porto,Portugal
http://www.wikidata.org/entity/Q2485002,Point(120.335833 16.039791),1948-01-01T00:00:00Z,University of Luzon,Philippines
http://www.wikidata.org/entity/Q2485020,Point(123.901667 10.298056),1919-01-01T00:00:00Z,University of the Visayas,Philippines
http://www.wikidata.org/entity/Q2485026,Point(125.616944 7.086222),1978-12-15T00:00:00Z,University of Southeastern Philippines,Philippines
http://www.wikidata.org/entity/Q2485032,Point(125.594944 7.067222),1946-07-27T00:00:00Z,University of Mindanao,Philippines
http://www.wikidata.org/entity/Q2485041,Point(120.38275 17.56085),1965-06-19T00:00:00Z,University of Northern Philippines,Philippines
http://www.wikidata.org/entity/Q2492346,Point(-9.10743333 38.75654722),1994-01-01T00:00:00Z,Independente University,Portugal
http://www.wikidata.org/entity/Q1667496,,1997-01-01T00:00:00Z,Cyprus International University,Cyprus
http://www.wikidata.org/entity/Q1667496,,1997-01-01T00:00:00Z,Cyprus International University,Northern Cyprus
http://www.wikidata.org/entity/Q1668871,Point(-2.972306 53.399573),1996-01-01T00:00:00Z,Liverpool Institute for Performing Arts,United Kingdom
http://www.wikidata.org/entity/Q1668871,Point(-2.972306 53.399573),1996-08-01T00:00:00Z,Liverpool Institute for Performing Arts,United Kingdom
http://www.wikidata.org/entity/Q1669453,Point(-90.58 41.54),1882-01-01T00:00:00Z,St. Ambrose University,United States
http://www.wikidata.org/entity/Q1671056,Point(11.97661 53.847128),1760-10-04T00:00:00Z,Frederick's University of Bützow,Germany
http://www.wikidata.org/entity/Q1672093,Point(19.91555556 39.62055556),1984-01-01T00:00:00Z,Ionian University,Greece
http://www.wikidata.org/entity/Q1674115,Point(52.050497 35.700944),2002-01-01T00:00:00Z,Islamic Azad University of Damavand,Iran
http://www.wikidata.org/entity/Q1674548,Point(116.4775 39.87111111),1960-10-15T00:00:00Z,Beijing University of Technology,People's Republic of China
http://www.wikidata.org/entity/Q1678185,Point(15.0444 12.1047),1971-01-01T00:00:00Z,Université de N'Djaména,Chad
http://www.wikidata.org/entity/Q1682329,Point(-85.707778 32.430278),1880-01-01T00:00:00Z,Tuskegee University,United States
http://www.wikidata.org/entity/Q1683103,Point(16.61038333 49.19615556),1947-01-01T00:00:00Z,Janáček Academy of Music and Performing Arts,Czech Republic
http://www.wikidata.org/entity/Q1683585,Point(-83.8249 40.7669),1871-01-01T00:00:00Z,Ohio Northern University,United States
http://www.wikidata.org/entity/Q1683947,Point(55.891388888 24.23525),2010-01-01T00:00:00Z,University of Buraimi,Oman
http://www.wikidata.org/entity/Q1690564,Point(27.607355 2.772836),1998-01-01T00:00:00Z,Université de l'Uélé,Democratic Republic of the Congo
http://www.wikidata.org/entity/Q1695578,Point(-71.2992 41.4739),1934-01-01T00:00:00Z,Salve Regina University,United States
http://www.wikidata.org/entity/Q1695599,Point(99.49 18.23647),,Lampang Rajabhat University,Thailand
http://www.wikidata.org/entity/Q1698206,Point(-86.865833 33.102778),1867-01-01T00:00:00Z,Alabama College,United States
http://www.wikidata.org/entity/Q1698948,Point(-100.312085 20.68037),2005-01-01T00:00:00Z,Q1698948,Mexico
http://www.wikidata.org/entity/Q1702480,Point(-72.671111111 44.641666666),1828-01-01T00:00:00Z,Johnson State College,United States
http://www.wikidata.org/entity/Q1702536,Point(100.47532 13.639117),1998-01-01T00:00:00Z,Joint Graduate School of Energy and Environment,Thailand
http://www.wikidata.org/entity/Q1707020,Point(50.5751 26.1516),2001-01-01T00:00:00Z,Gulf University,Bahrain
http://www.wikidata.org/entity/Q1707030,,2003-01-01T00:00:00Z,Galen University,Belize
http://www.wikidata.org/entity/Q1707084,Point(178.4419 -18.1416),2009-01-01T00:00:00Z,Fiji National University,Fiji
http://www.wikidata.org/entity/Q1707329,Point(10.1561 5.9496),2010-04-10T00:00:00Z,Catholic University of Cameroon,Cameroon
http://www.wikidata.org/entity/Q1707347,Point(178.44806 -18.12612),2004-01-01T00:00:00Z,university of Fiji,Fiji
http://www.wikidata.org/entity/Q1707347,Point(178.44806 -18.12612),2004-12-01T00:00:00Z,university of Fiji,Fiji
http://www.wikidata.org/entity/Q1707483,Point(38.9275 15.3425),1958-01-01T00:00:00Z,University of Asmara,Eritrea
http://www.wikidata.org/entity/Q1707564,Point(11.5209 3.84373),1989-01-01T00:00:00Z,Catholic University of Central Africa,Cameroon
http://www.wikidata.org/entity/Q1707609,Point(-23.548444444 14.922861111),2006-11-21T00:00:00Z,University of Cape Verde,Cape Verde
http://www.wikidata.org/entity/Q1708709,,1975-05-31T00:00:00Z,University of Osijek,Croatia
http://www.wikidata.org/entity/Q1708838,Point(-68.961 12.157),1979-01-01T00:00:00Z,University of Curaçao,Curaçao
http://www.wikidata.org/entity/Q1709572,Point(104.8914 11.569),1960-01-01T00:00:00Z,Royal University of Phnom Penh,Cambodia
http://www.wikidata.org/entity/Q1709596,Point(-73.6033125 40.8080625),1955-01-01T00:00:00Z,New York Institute of Technology,United States
http://www.wikidata.org/entity/Q1711141,Point(-88.2953 42.0664),1963-01-01T00:00:00Z,Judson University,United States
http://www.wikidata.org/entity/Q1711196,Point(114.41 30.51),1953-01-01T00:00:00Z,Huazhong University of Science and Technology,People's Republic of China
http://www.wikidata.org/entity/Q1711558,Point(-4.138512 50.374121),1992-01-01T00:00:00Z,University of Plymouth,United Kingdom
http://www.wikidata.org/entity/Q1711630,Point(5.125636111 52.091697222),1989-01-01T00:00:00Z,University of Humanistic Studies,Netherlands
http://www.wikidata.org/entity/Q1712507,Point(15.82645 50.209880555),1964-01-01T00:00:00Z,University of Hradec Králové,Czech Republic
http://www.wikidata.org/entity/Q1718656,Point(21.010556111 52.220278055),1899-01-01T00:00:00Z,Warsaw University of Technology,Poland
http://www.wikidata.org/entity/Q1724577,Point(-93.2359 33.2916),1909-01-01T00:00:00Z,Southern Arkansas University,United States
http://www.wikidata.org/entity/Q1725075,Point(10.765227777 59.665108333),1859-10-01T00:00:00Z,Norwegian University of Life Sciences,Norway
http://www.wikidata.org/entity/Q1728622,Point(-120.4235 37.366),2002-01-01T00:00:00Z,University of California,United States
http://www.wikidata.org/entity/Q1729725,,1989-01-01T00:00:00Z,Romanian-German University of Sibiu,Romania
http://www.wikidata.org/entity/Q1729754,Point(14.4037 50.0884),1882-01-01T00:00:00Z,German University in Prague,Czech Republic
http://www.wikidata.org/entity/Q1730032,Point(-83.881944 39.7175),1856-01-01T00:00:00Z,Wilberforce University,United States
http://www.wikidata.org/entity/Q1733433,Point(20.4612 53.7573),1999-09-01T00:00:00Z,University of Warmia and Mazury in Olsztyn,Poland
http://www.wikidata.org/entity/Q1734762,Point(76.943124 43.255689),2001-08-03T00:00:00Z,Kazakh-British Technical University,Kazakhstan
http://www.wikidata.org/entity/Q1734895,Point(100.62697222 13.73805556),1987-01-01T00:00:00Z,Kasem Bundit University,Thailand
http://www.wikidata.org/entity/Q1736308,Point(3.291939 50.806139),1964-01-01T00:00:00Z,Katholieke Universiteit Leuven Campus Kortrijk,Belgium
http://www.wikidata.org/entity/Q1736331,Point(84.9569 56.4969),1952-01-01T00:00:00Z,Tomsk State University of Architecture and Building,Russia
http://www.wikidata.org/entity/Q1736410,Point(-46.32 -23.95),1951-01-01T00:00:00Z,Universidade Católica de Santos,Brazil
http://www.wikidata.org/entity/Q1737499,Point(25.262777777 54.670277777),2003-01-01T00:00:00Z,Kazimieras Simonavičius University,Lithuania
http://www.wikidata.org/entity/Q1737499,Point(25.26277778 54.67027778),2003-01-01T00:00:00Z,Kazimieras Simonavičius University,Lithuania
http://www.wikidata.org/entity/Q1737513,Point(18.0196 53.1278),1969-01-01T00:00:00Z,Kazimierz Wielki University in Bydgoszcz,Poland
http://www.wikidata.org/entity/Q1737734,Point(-2.273 53.003),1949-01-01T00:00:00Z,University of Keele,United Kingdom
http://www.wikidata.org/entity/Q1738772,Point(19.77105618 41.3622996),1951-01-01T00:00:00Z,Agricultural University of Tirana,Albania
http://www.wikidata.org/entity/Q1739079,Point(-87.1202 37.7435),1858-01-01T00:00:00Z,Kentucky Wesleyan College,United States
http://www.wikidata.org/entity/Q1741154,Point(30.4662 50.4276),1930-01-01T00:00:00Z,Kyiv National University of Construction and Architecture,Ukraine
http://www.wikidata.org/entity/Q1741921,,,children's university,
http://www.wikidata.org/entity/Q1742058,Point(100.514206 13.818811),1959-01-01T00:00:00Z,King Mongkut's University of Technology North Bangkok,Thailand
http://www.wikidata.org/entity/Q1742161,,1971-05-28T00:00:00Z,University of Mons,Belgium
http://www.wikidata.org/entity/Q1742604,Point(25.7149 66.4853),1979-03-01T00:00:00Z,University of Lapland,Finland
http://www.wikidata.org/entity/Q1743431,Point(74.6143 42.8737),1992-01-01T00:00:00Z,Kyrgyz-Russian Slavic University,Kyrgyzstan
http://www.wikidata.org/entity/Q1747601,Point(-90.207777777 32.296111111),1877-01-01T00:00:00Z,Jackson State University,United States
http://www.wikidata.org/entity/Q1750155,Point(-57.5994 -25.2786),1994-01-01T00:00:00Z,Universidad Americana,Paraguay
http://www.wikidata.org/entity/Q1751487,Point(40.086798 47.416252),1907-01-01T00:00:00Z,Platov South-Russian State Polytechnic University,Russia
http://www.wikidata.org/entity/Q1752043,Point(46.627 24.722),1957-01-01T00:00:00Z,King Saud University,Saudi Arabia
http://www.wikidata.org/entity/Q1752117,Point(-1.464706 53.379105),1992-01-01T00:00:00Z,Sheffield Hallam University,United Kingdom
http://www.wikidata.org/entity/Q1752540,Point(16.2265 39.3637),1972-01-01T00:00:00Z,University of Calabria,Italy
http://www.wikidata.org/entity/Q1752712,Point(18.5722 53.0153),1945-08-24T00:00:00Z,Nicolaus Copernicus University in Toruń,Poland
http://www.wikidata.org/entity/Q1755561,Point(-98.8100806 20.1376626),2001-11-08T00:00:00Z,Centro Universitario del Fútbol y Ciencias del Deporte,Mexico
http://www.wikidata.org/entity/Q1756541,Point(23.913888888 54.898333333),1989-07-04T00:00:00Z,Vytautas Magnus University,Lithuania
http://www.wikidata.org/entity/Q1758009,Point(18.568611111 54.399444444),1970-01-01T00:00:00Z,University of Gdańsk,Poland
http://www.wikidata.org/entity/Q1760438,Point(-73.817 40.737),1937-01-01T00:00:00Z,Queens College,United States
http://www.wikidata.org/entity/Q1760791,Point(-0.2282466 51.5893495),1973-01-01T00:00:00Z,Middlesex University,United Kingdom
http://www.wikidata.org/entity/Q1765076,Point(32.897916 -2.603454),1998-01-01T00:00:00Z,St. Augustine University of Tanzania,Tanzania
http://www.wikidata.org/entity/Q1765168,Point(116.550162 39.909106),1954-01-01T00:00:00Z,Communication University of China,People's Republic of China
http://www.wikidata.org/entity/Q1767912,Point(-66.1449641 -17.3933727),1832-11-05T00:00:00Z,University of San Simón,Bolivia
http://www.wikidata.org/entity/Q1769401,Point(10.732559 59.966799),1870-01-01T00:00:00Z,Norwegian School of Sport Sciences,Norway
http://www.wikidata.org/entity/Q1771717,Point(-122.685277777 45.512777777),1946-01-01T00:00:00Z,Portland State University,United States
http://www.wikidata.org/entity/Q1773512,Point(37.7892 55.97),1952-01-01T00:00:00Z,Russian State University of Tourism and Services Studies,Russia
http://www.wikidata.org/entity/Q1778321,Point(37.47839 55.65798),1872-01-01T00:00:00Z,Moscow State Pedagogical University,Russia
http://www.wikidata.org/entity/Q1778689,Point(-73.036546944 -36.821455),1990-01-01T00:00:00Z,Universidad del Desarrollo,Chile
http://www.wikidata.org/entity/Q1778689,Point(-70.50113104 -33.391611703),1990-01-01T00:00:00Z,Universidad del Desarrollo,Chile
http://www.wikidata.org/entity/Q1779468,Point(14.560278 67.288889),1994-01-01T00:00:00Z,University of Nordland,Norway
http://www.wikidata.org/entity/Q1780458,Point(12.112611111 42.413361111),1979-01-01T00:00:00Z,University of Tuscia,Italy
http://www.wikidata.org/entity/Q1780716,Point(15.6592122 38.1208332),1968-01-01T00:00:00Z,Mediterranea University of Reggio Calabria,Italy
http://www.wikidata.org/entity/Q1781094,Point(-92.460555555 42.515),1876-01-01T00:00:00Z,University of Northern Iowa,United States
http://www.wikidata.org/entity/Q1781263,Point(10.2178 45.538),1982-01-01T00:00:00Z,University of Brescia,Italy
http://www.wikidata.org/entity/Q1781384,Point(-85.2999 35.0458),1886-01-01T00:00:00Z,University of Tennessee at Chattanooga,United States
http://www.wikidata.org/entity/Q1781394,Point(-96.75 32.985),1961-01-01T00:00:00Z,University of Texas at Dallas,United States
http://www.wikidata.org/entity/Q1782652,Point(26.946383 43.279915),1971-01-01T00:00:00Z,Shumen University,Bulgaria
http://www.wikidata.org/entity/Q1782724,Point(-92.457 35.077),1907-01-01T00:00:00Z,University of Central Arkansas,United States
http://www.wikidata.org/entity/Q1782926,Point(17.99583333 59.29861111),1844-01-01T00:00:00Z,Konstfack,Sweden
http://www.wikidata.org/entity/Q1782980,Point(3.38611111 6.51666667),1962-01-01T00:00:00Z,University of Lagos,Nigeria
http://www.wikidata.org/entity/Q1783148,Point(-86.64 34.725),1950-01-01T00:00:00Z,University of Alabama in Huntsville,United States
http://www.wikidata.org/entity/Q1783191,Point(-80.6467 41.1068),1908-01-01T00:00:00Z,Youngstown State University,United States
http://www.wikidata.org/entity/Q1783294,,1991-01-01T00:00:00Z,University of Ostrava,Czech Republic
http://www.wikidata.org/entity/Q1783603,Point(-73.9819077 40.6972672),1926-01-01T00:00:00Z,Long Island University,United States
http://www.wikidata.org/entity/Q2687532,,1874-01-01T00:00:00Z,University of Wisconsin–River Falls,United States
